Target_genes	Mxi1|Average	SRX140388|CH12	SRX140391|MEL	SRX15939545|NIH/3T3	SRX15939546|NIH/3T3	STRING
Prpsap2	404.0	641	240	269	466	0
Crip2	404.0	509	1107	0	0	0
Zfp712	403.75	425	670	194	326	0
Pcgf1	403.75	842	371	180	222	0
Bin1	403.75	0	0	780	835	0
Nfatc1	403.5	279	276	451	608	0
Zmynd12	403.25	700	687	0	226	0
Ttc1	403.25	437	544	248	384	0
Smg1	403.25	183	365	520	545	0
Ppp2r5d	403.25	384	613	289	327	0
Ppcs	403.25	700	687	0	226	0
Mtf1	403.25	257	471	479	406	0
Mgst3	403.25	408	610	335	260	0
Gmppb	403.25	474	636	211	292	0
Gabarapl2	403.25	361	407	434	411	0
Arhgdib	403.25	426	600	182	405	0
Amigo3	403.25	474	636	211	292	0
4932438A13Rik	403.25	293	162	542	616	0
Ndufa6	403.0	398	371	374	469	0
Htt	403.0	370	596	339	307	0
Zfp316	402.75	354	590	351	316	0
Usp37	402.75	491	498	373	249	0
Sowahc	402.75	222	0	774	615	0
Septin10	402.75	222	0	774	615	0
Pttg1	402.75	334	540	266	471	0
Ndufc2	402.75	434	598	244	335	0
Mxd1	402.75	236	476	442	457	0
Mrgbp	402.75	313	486	363	449	0
Lats1	402.75	289	299	491	532	0
Kif5b	402.75	179	572	342	518	0
Cnot9	402.75	491	498	373	249	0
Cast	402.75	433	530	270	378	0
Alg14	402.75	495	504	201	411	0
Znhit1	402.5	439	414	308	449	0
Usp6nl	402.5	171	447	474	518	0
Thoc2l	402.5	194	176	704	536	0
Spef2	402.5	1400	0	0	210	0
Plod3	402.5	439	414	308	449	0
Malsu1	402.5	468	476	305	361	0
Heg1	402.5	225	150	678	557	0
Exoc7	402.5	375	589	254	392	0
Ctc1	402.5	381	476	342	411	0
Trabd	402.25	173	298	683	455	0
Tmem181a	402.25	740	869	0	0	0
Fem1b	402.25	253	416	587	353	0
1110038F14Rik	402.25	397	493	269	450	0
Zfp251	402.0	263	224	363	758	0
Trappc8	402.0	346	492	358	412	0
Tmem38b	402.0	378	706	292	232	0
Sun1	402.0	241	558	441	368	0
Spink10	402.0	340	587	321	360	0
Rab24	402.0	444	538	313	313	0
Prelid1	402.0	444	538	313	313	0
Ppfia1	402.0	373	453	426	356	0
Fbxo38	402.0	340	587	321	360	0
Thyn1	401.75	351	573	403	280	0
Sos1	401.75	296	499	468	344	0
Nudt15	401.75	381	565	410	251	0
Acad8	401.75	351	573	403	280	0
Sec14l5	401.5	473	788	213	132	0
Ninj2	401.5	324	568	251	463	0
Map6	401.5	439	0	636	531	0
Hmgxb4	401.5	370	457	357	422	0
Ccar1	401.5	328	407	380	491	0
Adgrf3	401.5	446	1160	0	0	0
Etv4	401.25	274	559	242	530	0
Psen1	401.0	407	467	329	401	0
Edem1	401.0	252	382	440	530	0
Ddx47	401.0	406	553	333	312	0
Cuedc1	401.0	554	211	373	466	0
Arl6ip5	401.0	188	312	626	478	0
Ube2k	400.75	230	425	502	446	0
Rab3gap1	400.75	335	441	384	443	0
Papss1	400.75	205	332	538	528	0
Gm51425	400.75	428	648	214	313	0
Wipf1	400.5	494	644	205	259	0
Utp14b	400.5	218	300	506	578	0
Saysd1	400.5	685	387	301	229	0
Ddx39b	400.5	557	630	208	207	0
Cox5b	400.5	337	325	417	523	0
Acsl3	400.5	218	300	506	578	0
Emp3	400.25	252	985	209	155	0
Ccdc114	400.25	252	985	209	155	0
Ssr1	400.0	397	404	389	410	0
Sema4c	400.0	342	617	258	383	0
Oxct1	400.0	168	361	500	571	0
Glce	400.0	370	286	433	511	0
Eif2s3x	400.0	434	503	270	393	0
Zfp689	399.75	429	619	312	239	0
Zfp599	399.75	320	859	228	192	0
Sh3glb1	399.75	449	399	393	358	0
Hs6st1	399.75	288	586	363	362	0
Gm527	399.75	325	356	486	432	0
Elapor1	399.75	465	262	240	632	0
1700013F07Rik	399.75	465	262	240	632	0
Unc119b	399.5	276	299	456	567	0
Lsm14b	399.5	266	585	348	399	0
Creld1	399.5	246	361	459	532	0
Zc3h6	399.25	385	336	360	516	0
St7	399.25	158	524	333	582	0
Ppp2r5b	399.25	345	318	366	568	0
Lif	399.25	152	274	475	696	0
Kin	399.25	364	515	342	376	0
Clcn4	399.25	254	523	393	427	0
Cdan1	399.25	247	276	704	370	0
Atp5c1	399.25	364	515	342	376	0
Pofut1	399.0	248	348	491	509	0
Plagl2	399.0	248	348	491	509	0
Mlst8	399.0	334	486	403	373	0
Dock9	399.0	254	333	534	475	0
Apon	399.0	478	173	288	657	0
Scarb2	398.75	258	355	476	506	0
Pdk2	398.75	0	789	341	465	0
Nipsnap2	398.75	324	706	252	313	0
Mki67	398.75	286	154	646	509	0
Ipmk	398.75	269	216	572	538	0
Dhtkd1	398.75	0	1033	237	325	0
Cisd1	398.75	269	216	572	538	0
Azin2	398.75	838	239	282	236	0
Ndufc1	398.5	155	382	541	516	0
Adprh	398.5	273	250	511	560	0
Tubb2a	398.25	181	576	485	351	0
Strn	398.25	418	372	433	370	0
Rbm17	398.25	323	483	370	417	0
Psmd14	398.25	230	373	505	485	0
Med7	398.25	472	340	325	456	0
Efcab8	398.25	0	1593	0	0	0
Blvrb	398.25	98	373	555	567	0
Tdrp	398.0	0	649	475	468	0
Mapk7	398.0	582	311	381	318	0
Zfp770	397.75	344	402	463	382	0
Stx11	397.75	246	158	595	592	0
Shprh	397.75	254	309	509	519	0
Sin3b	397.5	221	290	524	555	0
Grhpr	397.5	390	355	407	438	0
Dennd6a	397.5	348	581	322	339	0
Cdc14a	397.5	205	338	457	590	0
Asah1	397.5	244	420	459	467	0
Rabgap1	397.25	307	379	505	398	0
Arl14ep	397.25	301	508	432	348	0
Tbc1d1	397.0	267	340	482	499	0
Pycr2	397.0	254	190	522	622	0
Plcxd2	397.0	0	0	717	871	0
Trim41	396.75	315	513	338	421	0
Klf13	396.75	220	426	501	440	0
Slc25a11	396.5	360	224	449	553	0
Rnf167	396.5	360	224	449	553	0
Relch	396.5	334	376	389	487	0
Pign	396.5	334	376	389	487	0
Eda2r	396.5	0	149	681	756	0
Stxbp3	396.25	201	172	624	588	0
Pum2	396.25	342	494	428	321	0
Cfl1	396.25	730	393	230	232	0
Sdcbp	396.0	525	280	392	387	0
Mlycd	395.75	444	553	361	225	0
Klhl12	395.75	461	417	458	247	0
Aurkaip1	395.75	444	554	190	395	0
AI467606	395.75	1232	351	0	0	0
Septin5	395.5	219	340	435	588	0
Mrpl9	395.5	250	607	305	420	0
Zc2hc1a	395.25	0	285	825	471	0
Yme1l1	395.25	351	349	489	392	0
Sdha	395.25	309	357	474	441	0
Rnf13	395.25	292	289	439	561	0
Mastl	395.25	351	349	489	392	0
Hydin	395.25	1581	0	0	0	0
Ganab	395.25	331	327	442	481	0
Ccnt2	395.25	232	255	561	533	0
Ccdc127	395.25	309	357	474	441	0
Yju2	395.0	301	785	232	262	0
Stat5a	395.0	289	968	156	167	0
Ebf3	395.0	150	0	608	822	0
Zfp78	394.75	0	328	488	763	0
Lypla1	394.75	215	305	558	501	0
Gatad1	394.75	254	225	491	609	0
Crocc	394.75	485	567	214	313	0
Abhd2	394.75	229	915	210	225	0
Ppp3cb	394.5	332	307	457	482	0
Magt1	394.5	266	308	558	446	0
Cox7b	394.5	266	308	558	446	0
Tmcc3	394.25	330	247	493	507	0
Napa	394.25	276	423	534	344	0
Hnrnpd	394.25	247	392	445	493	0
Bbs1	394.25	860	367	203	147	0
Ythdc1	394.0	181	394	498	503	0
Snrnp27	394.0	439	648	286	203	0
Slx4	394.0	424	423	369	360	0
Phf12	394.0	400	709	144	323	0
Pccb	394.0	294	365	521	396	0
Isyna1	394.0	648	716	0	212	0
Bcas2	394.0	208	590	307	471	0
Ptbp3	393.75	135	440	495	505	0
P2rx4	393.75	414	404	349	408	0
BC029722	393.75	394	529	237	415	0
Rps26	393.5	227	291	488	568	0
H2bc4	393.5	590	439	194	351	0
H2ac6	393.5	590	439	194	351	0
Dctn6	393.5	326	469	289	490	0
Btf3	393.5	224	258	638	454	0
Brd7	393.5	178	668	389	339	0
Ccdc63	393.25	393	963	0	217	0
Wdr82	393.0	274	410	519	369	0
Inafm2	393.0	228	492	515	337	0
Grk5	393.0	269	390	389	524	0
Rilpl2	392.75	364	406	387	414	0
Ptpa	392.75	330	471	360	410	0
Daam1	392.75	441	355	372	403	0
Crat	392.75	330	471	360	410	0
Zfp97	392.5	375	510	302	383	0
Phospho2	392.5	345	436	395	394	0
Nrros	392.5	651	919	0	0	0
Ccdc173	392.5	345	436	395	394	0
Akirin1	392.5	379	273	407	511	0
Vps26c	392.25	424	366	389	390	0
Ublcp1	392.25	521	296	366	386	0
Ttc5	392.25	274	790	216	289	0
Rps23	392.0	318	321	425	504	0
Pald1	392.0	0	97	715	756	0
Gm10033	392.0	267	0	576	725	0
Uck1	391.75	232	673	299	363	0
Kpna3	391.75	355	585	377	250	0
Arl2bp	391.75	652	220	332	363	0
Ldb1	391.5	444	367	384	371	0
Entpd7	391.5	328	571	270	397	0
Bola1	391.5	235	641	344	346	0
Abhd10	391.5	337	302	404	523	0
1810030O07Rik	391.5	186	669	356	355	0
Gdf11	391.25	125	164	576	700	0
Gale	391.25	338	579	362	286	0
Gabpb2	391.25	295	687	286	297	0
Dap3	391.25	137	472	510	446	0
Copg1	391.25	320	557	326	362	0
Znhit2	391.0	278	562	426	298	0
Mrpl49	391.0	278	562	426	298	0
Litaf	391.0	206	274	528	556	0
Gm2237	391.0	123	0	725	716	0
Fau	391.0	278	562	426	298	0
Elof1	391.0	288	710	346	220	0
Eif5	391.0	442	390	428	304	0
Acot7	391.0	242	276	488	558	0
Trir	390.75	512	565	222	264	0
Hif1an	390.75	400	552	349	262	0
Get3	390.75	512	565	222	264	0
Acvr1b	390.75	206	362	605	390	0
1700010I14Rik	390.75	1193	259	0	111	0
Per3	390.5	0	457	448	657	0
Nudt13	390.5	545	927	90	0	0
Mtmr12	390.5	180	435	494	453	0
Mrps24	390.5	176	385	491	510	0
Fam117b	390.5	158	217	552	635	0
Dnm1l	390.5	304	316	439	503	0
Cnnm4	390.5	197	373	542	450	0
Abcg1	390.5	425	1137	0	0	0
Tiparp	390.25	435	208	487	431	0
C2cd2l	390.25	269	249	651	392	0
Slc45a4	390.0	147	253	565	595	0
Sacm1l	390.0	353	362	371	474	0
Ptar1	390.0	182	156	592	630	0
Pard6a	390.0	315	494	332	419	0
Acd	390.0	315	494	332	419	0
Wbp2	389.75	579	518	152	310	0
Strip1	389.75	249	469	368	473	0
Slc27a4	389.75	353	421	314	471	0
Aldoc	389.75	376	392	407	384	0
Zfyve21	389.5	244	375	532	407	0
Xrcc3	389.5	244	375	532	407	0
Gpt2	389.5	369	337	462	390	0
Drg1	389.5	296	437	361	464	0
Ccdc184	389.5	1558	0	0	0	0
Zfp512	389.25	337	564	358	298	0
Vps4a	389.25	392	337	327	501	0
Ulk3	389.25	310	306	359	582	0
Rnf213	389.25	249	504	279	525	0
Syvn1	389.0	238	368	504	446	0
Mxra8	388.75	148	575	241	591	0
Lrrc49	388.75	998	338	135	84	0
Ints11	388.75	291	576	316	372	0
Dnal1	388.75	431	413	377	334	0
Cptp	388.75	291	576	316	372	0
Nt5c2	388.5	229	564	356	405	0
Mtarc2	388.5	292	373	406	483	0
Itgb1	388.5	238	288	532	496	0
Frat1	388.5	410	673	157	314	0
Cdkl2	388.5	563	168	276	547	0
Rab7	388.25	297	425	418	413	0
Prune1	388.25	242	614	372	325	0
Mindy1	388.25	242	614	372	325	0
Ilvbl	388.25	323	552	306	372	0
Dock8	388.25	210	435	423	485	0
Zfp239	388.0	316	421	427	388	0
Fbxw5	388.0	503	547	277	225	0
Cdc42ep3	388.0	344	127	472	609	0
C8g	388.0	503	547	277	225	0
Ascc1	388.0	235	271	444	602	0
Anapc16	388.0	235	271	444	602	0
Pnrc2	387.75	505	346	313	387	0
Mtr	387.75	420	460	232	439	0
Vma21	387.5	333	572	336	309	0
Tm7sf2	387.5	224	480	347	499	0
Srp9	387.5	228	400	453	469	0
Prpf39	387.5	230	263	588	469	0
Fam83d	387.5	199	187	656	508	0
Crk	387.5	218	327	497	508	0
Sdhaf1	387.25	323	369	445	412	0
Foxred2	387.25	0	1549	0	0	0
Ccdc92b	387.25	195	1354	0	0	0
Arpc2	387.25	287	399	414	449	0
2310033P09Rik	387.25	348	540	348	313	0
Slc17a9	387.0	877	671	0	0	0
Pmpcb	387.0	191	532	314	511	0
Plekho2	387.0	414	687	259	188	0
Plekho1	387.0	149	618	428	353	0
Gpr84	387.0	264	499	368	417	0
Arih2	387.0	411	469	273	395	0
Sugp1	386.75	309	405	409	424	0
Safb2	386.75	389	470	339	349	0
Safb	386.75	389	470	339	349	0
Nipbl	386.75	421	783	228	115	0
Mau2	386.75	309	405	409	424	0
Arfgap1	386.75	300	629	305	313	0
Slc37a3	386.5	469	529	301	247	0
Rab19	386.5	469	529	301	247	0
Abcc4	386.5	273	339	495	439	0
Tpm4	386.25	215	0	689	641	0
Zfp511	386.0	353	431	394	366	0
Tubgcp2	386.0	353	431	394	366	0
Scaf4	386.0	315	572	396	261	0
Mrtfa	386.0	145	231	537	631	0
Mfn2	386.0	242	441	399	462	0
Zfp426	385.75	199	776	340	228	0
Sec23a	385.75	257	325	476	485	0
Ppp1r2	385.75	284	168	549	542	0
Gemin2	385.75	257	325	476	485	0
Cacng3	385.75	1543	0	0	0	0
Suv39h1	385.5	379	428	406	329	0
Pcca	385.5	262	457	419	404	0
Garnl3	385.5	0	188	642	712	0
Fzd5	385.5	181	329	427	605	0
Dctn1	385.5	301	482	385	374	0
Cenph	385.5	752	304	213	273	0
Tulp3	385.25	610	357	291	283	0
Gpx4	385.25	117	639	298	487	0
Bcl2l11	385.25	252	334	493	462	0
Tmx1	385.0	297	254	564	425	0
Socs5	385.0	262	348	422	508	0
Kdm7a	385.0	164	462	422	492	0
Iqcc	385.0	292	628	308	312	0
Dcdc2b	385.0	292	628	308	312	0
Ccdc28b	385.0	292	628	308	312	0
Sec11c	384.75	175	374	443	547	0
Pigs	384.75	356	392	407	384	0
Cyth2	384.75	760	407	192	180	0
Ccdc88c	384.75	925	614	0	0	0
Tlcd1	384.5	296	434	285	523	0
Tagln2	384.5	408	326	411	393	0
Spata18	384.5	162	103	566	707	0
Sgcb	384.5	162	103	566	707	0
Selenoh	384.5	340	504	421	273	0
Rpl23a	384.5	296	434	285	523	0
Nme4	384.5	198	575	401	364	0
Tulp4	384.25	268	515	385	369	0
Sephs1	384.25	170	771	222	374	0
Ndfip1	384.25	207	340	444	546	0
Mtmr9	384.25	580	522	206	229	0
Fam234a	384.25	441	257	415	424	0
Ccdc39	384.25	953	316	171	97	0
Atad5	384.25	411	521	287	318	0
Pacs2	384.0	212	405	467	452	0
Ndrg3	384.0	289	417	294	536	0
Wdr19	383.75	665	457	245	168	0
Lman1	383.75	163	212	524	636	0
Xrcc4	383.5	283	416	286	549	0
Tmem167	383.5	283	416	286	549	0
Rfxank	383.5	432	603	253	246	0
Polr2d	383.5	282	358	483	411	0
Gm45929	383.5	432	603	253	246	0
Borcs8	383.5	432	603	253	246	0
Rab8a	383.25	376	355	484	318	0
Psma2	383.25	314	518	350	351	0
Picalm	383.25	205	275	509	544	0
Pcnp	383.25	384	414	374	361	0
Mrpl32	383.25	314	518	350	351	0
Dmtn	383.25	104	953	317	159	0
Cox7c	383.25	239	402	379	513	0
Tex9	383.0	669	338	293	232	0
Pygb	383.0	267	254	488	523	0
Ksr1	383.0	400	359	329	444	0
Spata7	382.75	553	238	362	378	0
Eid1	382.75	117	478	496	440	0
Tmem220	382.5	366	933	90	141	0
Tex14	382.5	490	488	322	230	0
Rad51c	382.5	490	488	322	230	0
Commd6	382.5	297	220	527	486	0
Ccdc77	382.5	407	579	268	276	0
Zfp282	382.25	255	194	520	560	0
Tmem223	382.25	294	349	455	431	0
Tmem179b	382.25	294	349	455	431	0
Niban3	382.25	186	156	672	515	0
Dcaf11	382.25	410	279	603	237	0
Rnf216	382.0	281	397	244	606	0
Itpa	382.0	478	353	347	350	0
Ddrgk1	382.0	478	353	347	350	0
Cdc5l	382.0	232	404	490	402	0
Acin1	382.0	317	476	332	403	0
1700123O20Rik	382.0	317	476	332	403	0
Parp16	381.75	160	414	429	524	0
Dusp14	381.75	435	160	489	443	0
Coq3	381.75	370	665	217	275	0
Zmat2	381.5	383	547	346	250	0
Zfp446	381.5	343	488	429	266	0
Rab18	381.5	235	350	451	490	0
Pomgnt1	381.5	275	220	604	427	0
Elac1	381.5	381	315	353	477	0
Dvl1	381.5	246	281	388	611	0
Carm1	381.5	226	542	350	408	0
Angel2	381.5	299	509	364	354	0
Tmem161a	381.25	181	552	479	313	0
Rps6	381.25	497	204	410	414	0
Phf14	381.25	245	428	361	491	0
Ndufa4	381.25	245	428	361	491	0
Slc25a37	381.0	114	405	480	525	0
Ubqln1	380.75	355	387	354	427	0
Ube3b	380.75	165	373	422	563	0
Kctd10	380.75	165	373	422	563	0
Fanca	380.75	287	144	571	521	0
Srsf6	380.5	384	489	314	335	0
Ndufa4l2	380.5	328	457	247	490	0
Ero1a	380.5	176	437	528	381	0
Ptov1	380.25	269	283	406	563	0
Nsrp1	380.25	435	520	369	197	0
Msh6	380.25	239	237	478	567	0
Vps16	380.0	373	425	386	336	0
Trim39	380.0	356	372	409	383	0
Pced1a	380.0	373	425	386	336	0
Ipo9	380.0	259	271	436	554	0
Zfp960	379.75	300	303	381	535	0
Slc44a2	379.75	316	394	472	337	0
Rpl32	379.75	349	261	487	422	0
Pank4	379.75	523	218	437	341	0
Keap1	379.75	166	425	514	414	0
Igsf5	379.75	1279	240	0	0	0
Hes5	379.75	523	218	437	341	0
Tbc1d10b	379.5	579	449	268	222	0
Setx	379.5	255	402	409	452	0
Relt	379.5	237	280	462	539	0
Plp2	379.5	575	323	221	399	0
Mylpf	379.5	579	449	268	222	0
Lrrc10b	379.5	0	273	395	850	0
Tbc1d9b	379.25	226	343	366	582	0
Rnf149	379.25	248	258	459	552	0
Bst2	379.25	529	745	101	142	0
Zfp964	379.0	188	285	475	568	0
Zfp692	379.0	474	396	164	482	0
Wdr13	379.0	393	437	221	465	0
Sfxn4	379.0	277	688	263	288	0
Hprt	379.0	159	212	548	597	0
Chchd5	379.0	207	718	282	309	0
Cdc42se2	379.0	284	211	509	512	0
Angel1	379.0	339	349	423	405	0
Zfp637	378.75	294	435	349	437	0
Tmem156	378.75	705	693	0	117	0
N4bp2l2	378.75	287	493	346	389	0
Itprip	378.75	257	441	342	475	0
Zfp235	378.5	297	685	288	244	0
Psmd1	378.5	290	362	250	612	0
Cep63	378.5	229	532	403	350	0
Camkk1	378.5	346	493	293	382	0
Anapc13	378.5	229	532	403	350	0
Rab43	378.0	285	251	507	469	0
Alg13	378.0	141	405	472	494	0
Abr	378.0	181	145	546	640	0
5031439G07Rik	378.0	151	307	471	583	0
Zfp850	377.75	561	483	370	97	0
Snrnp35	377.75	339	371	387	414	0
Tox4	377.5	365	620	225	300	0
Rab2b	377.5	365	620	225	300	0
Otud7b	377.5	235	836	240	199	0
Gatad2b	377.5	289	440	336	445	0
Afap1	377.5	743	0	451	316	0
Stard9	377.25	247	254	426	582	0
Med13	377.25	249	627	312	321	0
Grk6	377.25	205	484	325	495	0
Alg6	377.25	161	248	646	454	0
Acot9	377.25	347	394	351	417	0
Zfand3	377.0	197	265	623	423	0
Sbno2	377.0	364	362	373	409	0
Jcad	377.0	141	0	670	697	0
Cox7a2l	377.0	268	417	379	444	0
Pkn1	376.75	288	436	531	252	0
Dusp10	376.75	189	390	499	429	0
1700056E22Rik	376.75	189	390	499	429	0
Zfp651	376.5	0	0	609	897	0
Ubr3	376.5	284	289	287	646	0
Sptlc1	376.5	520	0	432	554	0
Rnf6	376.5	293	479	346	388	0
Dctn3	376.5	380	448	462	216	0
Barhl1	376.5	1506	0	0	0	0
2310011J03Rik	376.5	271	493	310	432	0
Slc9a1	376.25	404	504	188	409	0
Rassf5	376.25	183	943	211	168	0
Ciz1	376.25	309	346	465	385	0
Camsap1	376.25	99	354	606	446	0
Adamts3	376.25	0	1505	0	0	0
Wdr93	376.0	700	468	186	150	0
Vps37b	376.0	178	524	388	414	0
Sharpin	376.0	441	269	419	375	0
Rbm26	376.0	212	204	536	552	0
Pex11a	376.0	700	468	186	150	0
Maf1	376.0	441	269	419	375	0
Gm35339	376.0	441	269	419	375	0
Ficd	376.0	356	423	377	348	0
Yipf6	375.75	284	418	306	495	0
Otud3	375.75	454	428	288	333	0
Lsm6	375.75	219	410	500	374	0
Tmem9b	375.5	277	300	477	448	0
Bid	375.5	392	510	388	212	0
Arvcf	375.5	286	420	459	337	0
Tm9sf1	375.25	282	615	382	222	0
Slc25a38	375.25	389	221	402	489	0
Rad51d	375.25	356	564	292	289	0
Psmb6	375.25	345	850	134	172	0
Gm4925	375.25	226	288	497	490	0
Fndc8	375.25	356	564	292	289	0
Cog6	375.25	266	307	467	461	0
Arl1	375.25	226	288	497	490	0
Zfp963	375.0	261	336	382	521	0
Rpl7a	375.0	243	314	510	433	0
Prpf4b	375.0	323	248	455	474	0
Pank1	375.0	204	617	279	400	0
Nab1	375.0	403	273	448	376	0
Mmgt1	375.0	289	455	435	321	0
Mmd	375.0	142	243	533	582	0
Med22	375.0	243	314	510	433	0
Fam193a	375.0	357	559	297	287	0
Dusp6	375.0	565	365	285	285	0
Szrd1	374.75	447	424	228	400	0
Trim59	374.5	123	160	624	591	0
Mettl21a	374.5	561	253	307	377	0
Phkb	374.25	234	269	549	445	0
Itfg1	374.25	234	269	549	445	0
Ccdc28a	374.25	322	427	337	411	0
Zfp729b	374.0	715	265	141	375	0
Tyw5	374.0	231	558	302	405	0
Maip1	374.0	231	558	302	405	0
Guca2b	374.0	235	0	465	796	0
Gpat4	374.0	267	300	495	434	0
Pik3r1	373.75	275	665	284	271	0
Opn3	373.75	220	249	500	526	0
Gls2	373.75	161	284	498	552	0
Dmxl1	373.75	223	265	401	606	0
Chml	373.75	220	249	500	526	0
Ccnb2	373.75	674	396	224	201	0
Phf10	373.25	441	181	476	395	0
Mpc1	373.25	244	408	345	496	0
Dot1l	373.25	258	288	523	424	0
Trps1	373.0	0	0	550	942	0
Smarca4	373.0	261	530	246	455	0
Depdc1a	373.0	345	351	419	377	0
Atp2b1	373.0	200	169	442	681	0
Lztr1	372.75	359	459	340	333	0
Eloa	372.75	220	442	426	403	0
Tax1bp1	372.5	330	344	424	392	0
Nae1	372.5	288	340	335	527	0
Car7	372.5	288	340	335	527	0
Slmap	372.25	219	486	359	425	0
Sel1l	372.25	165	213	491	620	0
Sbf1	372.25	220	367	435	467	0
Prdm2	372.25	153	341	458	537	0
Pigv	372.25	332	186	401	570	0
Mtif2	372.25	511	507	164	307	0
Ip6k1	372.25	411	410	341	327	0
Ebf1	372.25	614	0	401	474	0
Zfp46	372.0	310	545	329	304	0
Psmc4	372.0	457	624	188	219	0
Lrp1	372.0	277	0	621	590	0
Irf2bp1	372.0	214	205	516	553	0
Garem1	372.0	0	182	588	718	0
Fam227a	372.0	386	452	315	335	0
Cby1	372.0	386	452	315	335	0
Zfp768	371.75	402	255	351	479	0
Zfp1	371.5	270	361	472	383	0
Wwc1	371.5	0	0	611	875	0
Tti2	371.5	470	622	118	276	0
Rhob	371.5	300	505	344	337	0
Rap2b	371.5	0	299	598	589	0
Mrps21	371.5	270	601	311	304	0
Ggnbp1	371.5	541	335	314	296	0
A430005L14Rik	371.5	297	460	319	410	0
Lpar1	371.25	0	0	751	734	0
Hmgcs1	371.25	291	189	388	617	0
Brwd1	371.25	143	261	624	457	0
Alkbh5	371.25	459	438	280	308	0
Actr1b	371.25	228	274	532	451	0
4933424G06Rik	371.25	228	274	532	451	0
Vegfa	371.0	351	476	291	366	0
Uchl3	371.0	374	396	372	342	0
Preb	371.0	246	497	330	411	0
Ier3ip1	370.75	347	306	340	490	0
Clip2	370.75	133	157	335	858	0
Rps27a	370.25	258	256	388	579	0
Rnf8	370.25	278	528	377	298	0
Clhc1	370.25	258	256	388	579	0
Gclm	370.0	410	247	482	341	0
Tmem115	369.75	265	408	276	530	0
Tgfb3	369.75	613	281	345	240	0
Ift43	369.75	613	281	345	240	0
AU041133	369.75	176	275	587	441	0
Traf4	369.5	167	351	467	493	0
Snx2	369.5	118	603	376	381	0
Rasgrp2	369.5	389	1089	0	0	0
Ppp6c	369.5	268	430	181	599	0
Pank3	369.5	218	406	474	380	0
Nprl3	369.5	391	426	327	334	0
Ctsc	369.5	592	886	0	0	0
Rps13	369.25	242	391	397	447	0
Mast3	369.25	408	426	372	271	0
Ing3	369.25	224	310	408	535	0
Gm13285	369.25	202	671	212	392	0
D630045J12Rik	369.25	130	179	638	530	0
Ccni	369.25	389	380	319	389	0
2010109A12Rik	369.25	389	380	319	389	0
Tra2a	369.0	269	389	440	378	0
Tor1aip2	369.0	332	479	408	257	0
Tor1aip1	369.0	332	479	408	257	0
Srp54a	369.0	296	332	456	392	0
Irgq	369.0	300	615	277	284	0
Akt2	369.0	198	282	437	559	0
Zfp931	368.75	236	198	495	546	0
Rab5if	368.75	375	379	340	381	0
Peak1	368.75	230	448	368	429	0
Nuak1	368.75	97	0	740	638	0
Klf2	368.75	89	78	713	595	0
Hmg20a	368.75	230	448	368	429	0
Ccdc61	368.5	260	415	403	396	0
Hspa8	368.25	243	316	367	547	0
Hmx2	368.25	671	687	0	115	0
Cdk13	368.25	479	406	308	280	0
Baiap2	368.25	222	444	384	423	0
Zfp516	368.0	202	438	354	478	0
Tomm34	368.0	308	286	526	352	0
Stk4	368.0	308	286	526	352	0
Psma6	368.0	370	477	346	279	0
Kdm1a	368.0	355	411	365	341	0
Ipo8	368.0	442	473	268	289	0
Ngrn	367.75	404	435	281	351	0
Ifnar1	367.75	401	322	380	368	0
Clock	367.75	135	619	363	354	0
Usp42	367.5	213	339	463	455	0
Phldb1	367.5	114	307	463	586	0
Ttc39b	367.25	167	137	574	591	0
Sumo3	367.25	738	731	0	0	0
Snx24	367.25	0	77	760	632	0
Prss8	367.25	511	467	158	333	0
Gm13290	367.25	198	671	208	392	0
Gm13289	367.25	198	671	208	392	0
Dhx36	367.25	329	471	442	227	0
Cuedc2	367.25	263	795	225	186	0
Spata1	367.0	234	241	465	528	0
Gng5	367.0	234	241	465	528	0
Col9a3	367.0	0	0	634	834	0
Stard4	366.75	565	270	335	297	0
Mid1ip1	366.75	182	427	348	510	0
2010315B03Rik	366.75	267	473	368	359	0
Zfp707	366.5	246	619	311	290	0
Sugct	366.25	551	495	185	234	0
Mplkip	366.25	551	495	185	234	0
Stk25	366.0	257	404	468	335	0
Rpl7	366.0	194	262	425	583	0
Rpain	366.0	331	423	369	341	0
Rdh10	366.0	194	262	425	583	0
Mef2a	366.0	270	343	422	429	0
Cstf2	366.0	180	464	459	361	0
Zfp445	365.75	207	350	455	451	0
Uhrf1bp1l	365.5	293	213	434	522	0
Rab1a	365.5	359	342	297	464	0
Gramd1a	365.5	406	161	342	553	0
Ep300	365.5	374	256	425	407	0
Zfp267	365.25	210	228	556	467	0
Wdr59	365.0	259	511	382	308	0
Tmem260	365.0	330	228	456	446	0
Rspry1	365.0	260	467	403	330	0
Psme3ip1	365.0	260	467	403	330	0
Hivep1	365.0	325	163	356	616	0
Trpv2	364.75	728	731	0	0	0
Scd2	364.75	317	643	196	303	0
Dtnbp1	364.75	233	409	407	410	0
Atp5j2	364.75	317	515	344	283	0
Whamm	364.5	178	349	465	466	0
Pink1	364.5	260	461	244	493	0
N4bp1	364.5	126	322	657	353	0
Kif1b	364.5	215	302	300	641	0
Fsd2	364.5	178	349	465	466	0
Dapk3	364.5	309	410	343	396	0
Aggf1	364.5	244	555	244	415	0
