"tf"	"confidence"	"target"	"mor"
"550"	"ADNP2"	"E"	"MAPK1IP1L"	1
"551"	"ADNP2"	"E"	"MAPK6"	1
"552"	"ADNP2"	"E"	"MAPK8"	1
"553"	"ADNP2"	"E"	"MARCHF6"	1
"554"	"ADNP2"	"E"	"MASTL"	1
"555"	"ADNP2"	"E"	"MED13"	1
"556"	"ADNP2"	"E"	"MED14"	1
"557"	"ADNP2"	"E"	"MFSD14A"	1
"558"	"ADNP2"	"E"	"MIDN"	1
"559"	"ADNP2"	"E"	"MKKS"	1
"560"	"ADNP2"	"E"	"MON1A"	1
"561"	"ADNP2"	"E"	"MRPL51"	1
"562"	"ADNP2"	"E"	"MTHFR"	1
"563"	"ADNP2"	"E"	"MTMR7"	1
"564"	"ADNP2"	"E"	"MTPAP"	1
"565"	"ADNP2"	"E"	"MYSM1"	1
"566"	"ADNP2"	"E"	"NAA15"	1
"567"	"ADNP2"	"E"	"NAA25"	1
"568"	"ADNP2"	"E"	"NAA35"	1
"569"	"ADNP2"	"E"	"NAF1"	1
"570"	"ADNP2"	"E"	"NECAP1"	1
"571"	"ADNP2"	"E"	"NFX1"	1
"572"	"ADNP2"	"E"	"NOP58"	1
"573"	"ADNP2"	"E"	"NSRP1"	1
"574"	"ADNP2"	"E"	"NUP153"	1
"575"	"ADNP2"	"E"	"NUP155"	1
"576"	"ADNP2"	"E"	"NUP58"	1
"577"	"ADNP2"	"E"	"PAQR3"	1
"578"	"ADNP2"	"E"	"PCF11"	1
"579"	"ADNP2"	"E"	"PELI1"	1
"580"	"ADNP2"	"E"	"PER1"	1
"581"	"ADNP2"	"E"	"PER2"	1
"582"	"ADNP2"	"E"	"PIGA"	1
"583"	"ADNP2"	"E"	"PIP5K1A"	1
"584"	"ADNP2"	"E"	"PMM2"	1
"585"	"ADNP2"	"E"	"POLR1F"	1
"586"	"ADNP2"	"E"	"POLR3A"	1
"587"	"ADNP2"	"E"	"POM121C"	1
"588"	"ADNP2"	"E"	"POU2F1"	1
"589"	"ADNP2"	"E"	"PP2D1"	1
"590"	"ADNP2"	"E"	"PPFIA1"	1
"591"	"ADNP2"	"E"	"PPP1R15B"	1
"592"	"ADNP2"	"E"	"PPP2R2A"	1
"593"	"ADNP2"	"E"	"PPP4R3A"	1
"594"	"ADNP2"	"E"	"PROSER3"	1
"595"	"ADNP2"	"E"	"PRPF19"	1
"596"	"ADNP2"	"E"	"PRPF40A"	1
"597"	"ADNP2"	"E"	"PRRC2C"	1
"598"	"ADNP2"	"E"	"PSMD11"	1
"599"	"ADNP2"	"E"	"PSMD12"	1
"600"	"ADNP2"	"E"	"PSMD6"	1
"601"	"ADNP2"	"E"	"PSME4"	1
"602"	"ADNP2"	"E"	"PTBP2"	1
"603"	"ADNP2"	"E"	"PTP4A1"	1
"604"	"ADNP2"	"E"	"PTPN1"	1
"605"	"ADNP2"	"E"	"RAB21"	1
"606"	"ADNP2"	"E"	"RAB5A"	1
"607"	"ADNP2"	"E"	"RAD54L2"	1
"608"	"ADNP2"	"E"	"RBM12"	1
"609"	"ADNP2"	"E"	"RBM25"	1
"610"	"ADNP2"	"E"	"RBMXL1"	1
"611"	"ADNP2"	"E"	"RCOR1"	1
"612"	"ADNP2"	"E"	"RELCH"	1
"613"	"ADNP2"	"E"	"RFC3"	1
"614"	"ADNP2"	"E"	"RGPD5"	1
"615"	"ADNP2"	"E"	"RIC1"	1
"616"	"ADNP2"	"E"	"RINT1"	1
"617"	"ADNP2"	"E"	"RIOK3"	1
"618"	"ADNP2"	"E"	"RLF"	1
"619"	"ADNP2"	"E"	"RLIM"	1
"620"	"ADNP2"	"E"	"RNF111"	1
"621"	"ADNP2"	"E"	"RNF138"	1
"622"	"ADNP2"	"E"	"RNF149"	1
"623"	"ADNP2"	"E"	"RNMT"	1
"624"	"ADNP2"	"E"	"RPRD1B"	1
"625"	"ADNP2"	"E"	"RPUSD3"	1
"626"	"ADNP2"	"E"	"RRN3"	1
"627"	"ADNP2"	"E"	"RSPRY1"	1
"628"	"ADNP2"	"E"	"RSRC2"	1
"629"	"ADNP2"	"E"	"SAR1A"	1
"630"	"ADNP2"	"E"	"SART3"	1
"631"	"ADNP2"	"E"	"SBF2"	1
"632"	"ADNP2"	"E"	"SCAF8"	1
"633"	"ADNP2"	"E"	"SCML1"	1
"634"	"ADNP2"	"E"	"SCYL2"	1
"635"	"ADNP2"	"E"	"SDE2"	1
"636"	"ADNP2"	"E"	"SEC16A"	1
"637"	"ADNP2"	"E"	"SECISBP2"	1
"638"	"ADNP2"	"E"	"SEH1L"	1
"639"	"ADNP2"	"E"	"SELENOI"	1
"640"	"ADNP2"	"E"	"SENP6"	1
"641"	"ADNP2"	"E"	"SERPINB8"	1
"642"	"ADNP2"	"E"	"SFPQ"	1
"643"	"ADNP2"	"E"	"SIAH1"	1
"644"	"ADNP2"	"E"	"SLC20A1"	1
"645"	"ADNP2"	"E"	"SLC25A11"	1
"646"	"ADNP2"	"E"	"SLC25A25"	1
"647"	"ADNP2"	"E"	"SLC25A32"	1
"648"	"ADNP2"	"E"	"SLC25A44"	1
"649"	"ADNP2"	"E"	"SLC30A7"	1
"650"	"ADNP2"	"E"	"SMC5"	1
"651"	"ADNP2"	"E"	"SMURF1"	1
"652"	"ADNP2"	"E"	"SNIP1"	1
"653"	"ADNP2"	"E"	"SNRPA1"	1
"654"	"ADNP2"	"E"	"SPAG9"	1
"655"	"ADNP2"	"E"	"SREK1"	1
"656"	"ADNP2"	"E"	"SRSF10"	1
"657"	"ADNP2"	"E"	"STX12"	1
"658"	"ADNP2"	"E"	"SUPV3L1"	1
"659"	"ADNP2"	"E"	"TCERG1"	1
"660"	"ADNP2"	"E"	"TENT4A"	1
"661"	"ADNP2"	"E"	"THUMPD3"	1
"662"	"ADNP2"	"E"	"TIMM23B"	1
"663"	"ADNP2"	"E"	"TMEM223"	1
"664"	"ADNP2"	"E"	"TMEM250"	1
"665"	"ADNP2"	"E"	"TNKS2"	1
"666"	"ADNP2"	"E"	"TOX4"	1
"667"	"ADNP2"	"E"	"TP53BP2"	1
"668"	"ADNP2"	"E"	"TRAF6"	1
"669"	"ADNP2"	"E"	"TRIM33"	1
"670"	"ADNP2"	"E"	"TRIP12"	1
"671"	"ADNP2"	"E"	"TRMT11"	1
"672"	"ADNP2"	"E"	"TSC22D2"	1
"673"	"ADNP2"	"E"	"TSTD2"	1
"674"	"ADNP2"	"E"	"TUFT1"	1
"675"	"ADNP2"	"E"	"TXLNG"	1
"676"	"ADNP2"	"E"	"U2AF1"	1
"677"	"ADNP2"	"E"	"UBAP2L"	1
"678"	"ADNP2"	"E"	"USP14"	1
"679"	"ADNP2"	"E"	"USP16"	1
"680"	"ADNP2"	"E"	"USP31"	1
"681"	"ADNP2"	"E"	"USP36"	1
"682"	"ADNP2"	"E"	"UTP15"	1
"683"	"ADNP2"	"E"	"VCPKMT"	1
"684"	"ADNP2"	"E"	"WAPL"	1
"685"	"ADNP2"	"E"	"WBP11"	1
"686"	"ADNP2"	"E"	"WDR43"	1
"687"	"ADNP2"	"E"	"WDR45B"	1
"688"	"ADNP2"	"E"	"WRN"	1
"689"	"ADNP2"	"E"	"WTAP"	1
"690"	"ADNP2"	"E"	"XRN1"	1
"691"	"ADNP2"	"E"	"YTHDC2"	1
"692"	"ADNP2"	"E"	"ZBTB21"	1
"693"	"ADNP2"	"E"	"ZBTB43"	1
"694"	"ADNP2"	"E"	"ZFAND5"	1
"695"	"ADNP2"	"E"	"ZMYM2"	1
"696"	"ADNP2"	"E"	"ZNF207"	1
"697"	"ADNP2"	"E"	"ZNF274"	1
"698"	"ADNP2"	"E"	"ZNF280C"	1
"699"	"ADNP2"	"E"	"ZNF326"	1
"700"	"ADNP2"	"E"	"ZNF394"	1
"701"	"ADNP2"	"E"	"ZNF432"	1
"702"	"ADNP2"	"E"	"ZNF433"	1
"703"	"ADNP2"	"E"	"ZNF460"	1
"704"	"ADNP2"	"E"	"ZNF562"	1
"705"	"ADNP2"	"E"	"ZNF791"	1
"706"	"ADNP2"	"E"	"ZNF800"	1
"707"	"ADNP2"	"E"	"ZNFX1"	1
"708"	"ADNP2"	"E"	"ZSWIM6"	1
"709"	"ADNP2"	"E"	"ZUP1"	1
"710"	"AEBP2"	"E"	"ABCE1"	1
"711"	"AEBP2"	"E"	"ABHD13"	1
"712"	"AEBP2"	"E"	"ABI1"	1
"713"	"AEBP2"	"E"	"ABI2"	1
"714"	"AEBP2"	"E"	"ACADS"	1
"715"	"AEBP2"	"E"	"ACTR3"	1
"716"	"AEBP2"	"E"	"AFF4"	1
"717"	"AEBP2"	"E"	"AFTPH"	1
"718"	"AEBP2"	"E"	"AGPAT2"	1
"719"	"AEBP2"	"E"	"AHR"	1
"720"	"AEBP2"	"E"	"AKAP11"	1
"721"	"AEBP2"	"E"	"AKAP6"	1
"722"	"AEBP2"	"E"	"AKT1S1"	1
"723"	"AEBP2"	"E"	"ALG13"	1
"724"	"AEBP2"	"E"	"ALMS1"	1
"725"	"AEBP2"	"E"	"AMD1"	1
"726"	"AEBP2"	"E"	"ANAPC10"	1
"727"	"AEBP2"	"E"	"ANKRD13C"	1
"728"	"AEBP2"	"E"	"ANKRD46"	1
"729"	"AEBP2"	"E"	"ANKS1B"	1
"730"	"AEBP2"	"E"	"ANP32E"	1
"731"	"AEBP2"	"E"	"ANTXR1"	1
"732"	"AEBP2"	"E"	"AP1AR"	1
"733"	"AEBP2"	"E"	"AP1B1"	1
"734"	"AEBP2"	"E"	"AP3S1"	1
"735"	"AEBP2"	"E"	"AP4S1"	1
"736"	"AEBP2"	"E"	"APMAP"	1
"737"	"AEBP2"	"E"	"APPBP2"	1
"738"	"AEBP2"	"E"	"APPL1"	1
"739"	"AEBP2"	"E"	"ARAP2"	1
"740"	"AEBP2"	"E"	"ARFIP1"	1
"741"	"AEBP2"	"E"	"ARHGAP42"	1
"742"	"AEBP2"	"E"	"ARHGAP5"	1
"743"	"AEBP2"	"E"	"ARHGEF12"	1
"744"	"AEBP2"	"E"	"ARHGEF3"	1
"745"	"AEBP2"	"E"	"ARID1B"	1
"746"	"AEBP2"	"E"	"ARID4B"	1
"747"	"AEBP2"	"E"	"ARIH1"	1
"748"	"AEBP2"	"E"	"ARL13B"	1
"749"	"AEBP2"	"E"	"ARL5A"	1
"750"	"AEBP2"	"E"	"ARL5B"	1
"751"	"AEBP2"	"E"	"ARL8B"	1
"752"	"AEBP2"	"E"	"ARMC10"	1
"753"	"AEBP2"	"E"	"ARMCX1"	1
"754"	"AEBP2"	"E"	"ATAD1"	1
"755"	"AEBP2"	"E"	"ATAD2B"	1
"756"	"AEBP2"	"E"	"ATF1"	1
"757"	"AEBP2"	"E"	"ATF2"	1
"758"	"AEBP2"	"E"	"ATF3"	1
"759"	"AEBP2"	"E"	"ATF7"	1
"760"	"AEBP2"	"E"	"ATL2"	1
"761"	"AEBP2"	"E"	"ATP2B1"	1
"762"	"AEBP2"	"E"	"ATP7A"	1
"763"	"AEBP2"	"E"	"ATP8B1"	1
"764"	"AEBP2"	"E"	"ATRX"	1
"765"	"AEBP2"	"E"	"ATXN1"	1
"766"	"AEBP2"	"E"	"ATXN7"	1
"767"	"AEBP2"	"E"	"B3GAT2"	1
"768"	"AEBP2"	"E"	"BACH1"	1
"769"	"AEBP2"	"E"	"BAG4"	1
"770"	"AEBP2"	"E"	"BBS9"	1
"771"	"AEBP2"	"E"	"BBX"	1
"772"	"AEBP2"	"E"	"BCAP31"	1
"773"	"AEBP2"	"E"	"BCLAF1"	1
"774"	"AEBP2"	"E"	"BDP1"	1
"775"	"AEBP2"	"E"	"BICD1"	1
"776"	"AEBP2"	"E"	"BICD2"	1
"777"	"AEBP2"	"E"	"BIRC2"	1
"778"	"AEBP2"	"E"	"BLOC1S5"	1
"779"	"AEBP2"	"E"	"BLOC1S6"	1
"780"	"AEBP2"	"E"	"BLZF1"	1
"781"	"AEBP2"	"E"	"BMI1"	1
"782"	"AEBP2"	"E"	"BMPR1A"	1
"783"	"AEBP2"	"E"	"BMPR2"	1
"784"	"AEBP2"	"E"	"BMT2"	1
"785"	"AEBP2"	"E"	"BRAF"	1
"786"	"AEBP2"	"E"	"BRMS1L"	1
"787"	"AEBP2"	"E"	"BTN2A1"	1
"788"	"AEBP2"	"E"	"C11orf58"	1
"789"	"AEBP2"	"E"	"C12orf29"	1
"790"	"AEBP2"	"E"	"C16orf72"	1
"791"	"AEBP2"	"E"	"C18orf25"	1
"792"	"AEBP2"	"E"	"C1orf198"	1
"793"	"AEBP2"	"E"	"C1orf52"	1
"794"	"AEBP2"	"E"	"C1QB"	1
"795"	"AEBP2"	"E"	"C21orf91"	1
"796"	"AEBP2"	"E"	"C4orf3"	1
"797"	"AEBP2"	"E"	"C5orf24"	1
"798"	"AEBP2"	"E"	"CAAP1"	1
"799"	"AEBP2"	"E"	"CADM1"	1
"800"	"AEBP2"	"E"	"CAMLG"	1
"801"	"AEBP2"	"E"	"CAMSAP2"	1
"802"	"AEBP2"	"E"	"CASD1"	1
"803"	"AEBP2"	"E"	"CBFB"	1
"804"	"AEBP2"	"E"	"CCDC59"	1
"805"	"AEBP2"	"E"	"CCDC6"	1
"806"	"AEBP2"	"E"	"CCNH"	1
"807"	"AEBP2"	"E"	"CCNI"	1
"808"	"AEBP2"	"E"	"CCP110"	1
"809"	"AEBP2"	"E"	"CCSER2"	1
"810"	"AEBP2"	"E"	"CD163"	1
"811"	"AEBP2"	"E"	"CD2AP"	1
"812"	"AEBP2"	"E"	"CDC73"	1
"813"	"AEBP2"	"E"	"CDK14"	1
"814"	"AEBP2"	"E"	"CDK17"	1
"815"	"AEBP2"	"E"	"CDKAL1"	1
"816"	"AEBP2"	"E"	"CDKN1B"	1
"817"	"AEBP2"	"E"	"CDR2"	1
"818"	"AEBP2"	"E"	"CENPC"	1
"819"	"AEBP2"	"E"	"CEP112"	1
"820"	"AEBP2"	"E"	"CEP128"	1
"821"	"AEBP2"	"E"	"CEP170"	1
"822"	"AEBP2"	"E"	"CEP85L"	1
"823"	"AEBP2"	"E"	"CFAP97"	1
"824"	"AEBP2"	"E"	"CFP"	1
"825"	"AEBP2"	"E"	"CGGBP1"	1
"826"	"AEBP2"	"E"	"CHIC1"	1
"827"	"AEBP2"	"E"	"CHML"	1
"828"	"AEBP2"	"E"	"CHMP2B"	1
"829"	"AEBP2"	"E"	"CHORDC1"	1
"830"	"AEBP2"	"E"	"CLDND1"	1
"831"	"AEBP2"	"E"	"CLEC2B"	1
"832"	"AEBP2"	"E"	"CLUH"	1
"833"	"AEBP2"	"E"	"CNBP"	1
"834"	"AEBP2"	"E"	"CNOT2"	1
"835"	"AEBP2"	"E"	"CNOT4"	1
"836"	"AEBP2"	"E"	"CNOT6"	1
"837"	"AEBP2"	"E"	"CNOT6L"	1
"838"	"AEBP2"	"E"	"CNOT7"	1
"839"	"AEBP2"	"E"	"CNRIP1"	1
"840"	"AEBP2"	"E"	"COMMD10"	1
"841"	"AEBP2"	"E"	"COPS2"	1
"842"	"AEBP2"	"E"	"CPEB3"	1
"843"	"AEBP2"	"E"	"CPED1"	1
"844"	"AEBP2"	"E"	"CPLANE1"	1
"845"	"AEBP2"	"E"	"CPSF6"	1
"846"	"AEBP2"	"E"	"CREB1"	1
"847"	"AEBP2"	"E"	"CRYZL1"	1
"848"	"AEBP2"	"E"	"CSNK1G3"	1
"849"	"AEBP2"	"E"	"CTDSPL2"	1
"850"	"AEBP2"	"E"	"CTNNAL1"	1
"851"	"AEBP2"	"E"	"CTTNBP2NL"	1
"852"	"AEBP2"	"E"	"CWC22"	1
"853"	"AEBP2"	"E"	"CWC27"	1
"854"	"AEBP2"	"E"	"CWF19L2"	1
"855"	"AEBP2"	"E"	"CYLD"	1
"856"	"AEBP2"	"E"	"DAAM1"	1
"857"	"AEBP2"	"E"	"DARS1"	1
"858"	"AEBP2"	"E"	"DCK"	1
"859"	"AEBP2"	"E"	"DCUN1D4"	1
"860"	"AEBP2"	"E"	"DEK"	1
"861"	"AEBP2"	"E"	"DENND5B"	1
"862"	"AEBP2"	"E"	"DENND6A"	1
"863"	"AEBP2"	"E"	"DGKH"	1
"864"	"AEBP2"	"E"	"DIPK2A"	1
"865"	"AEBP2"	"E"	"DNAJB4"	1
"866"	"AEBP2"	"E"	"DNAJB6"	1
"867"	"AEBP2"	"E"	"DPH6"	1
"868"	"AEBP2"	"E"	"DPM1"	1
"869"	"AEBP2"	"E"	"DPP3"	1
"870"	"AEBP2"	"E"	"DPY19L4"	1
"871"	"AEBP2"	"E"	"DTWD1"	1
"872"	"AEBP2"	"E"	"DUSP11"	1
"873"	"AEBP2"	"E"	"DYNC1LI1"	1
"874"	"AEBP2"	"E"	"DYNLT3"	1
"875"	"AEBP2"	"E"	"DYRK1A"	1
"876"	"AEBP2"	"E"	"DZIP1"	1
"877"	"AEBP2"	"E"	"ECD"	1
"878"	"AEBP2"	"E"	"EEA1"	1
"879"	"AEBP2"	"E"	"EEF1AKMT2"	1
"880"	"AEBP2"	"E"	"EFR3A"	1
"881"	"AEBP2"	"E"	"EGLN1"	1
"882"	"AEBP2"	"E"	"EIF3E"	1
"883"	"AEBP2"	"E"	"EIF4A2"	1
"884"	"AEBP2"	"E"	"EIF4E"	1
"885"	"AEBP2"	"E"	"ELF1"	1
"886"	"AEBP2"	"E"	"ELK4"	1
"887"	"AEBP2"	"E"	"EMC2"	1
"888"	"AEBP2"	"E"	"ENAH"	1
"889"	"AEBP2"	"E"	"EPC1"	1
"890"	"AEBP2"	"E"	"EPC2"	1
"891"	"AEBP2"	"E"	"ESCO1"	1
"892"	"AEBP2"	"E"	"ESYT2"	1
"893"	"AEBP2"	"E"	"EXOC5"	1
"894"	"AEBP2"	"E"	"EXOC6B"	1
"895"	"AEBP2"	"E"	"FAH"	1
"896"	"AEBP2"	"E"	"FAM122A"	1
"897"	"AEBP2"	"E"	"FAM126A"	1
"898"	"AEBP2"	"E"	"FAM133B"	1
"899"	"AEBP2"	"E"	"FAM13B"	1
"900"	"AEBP2"	"E"	"FAM172A"	1
"901"	"AEBP2"	"E"	"FAM199X"	1
"902"	"AEBP2"	"E"	"FAM220A"	1
"903"	"AEBP2"	"E"	"FAM227B"	1
"904"	"AEBP2"	"E"	"FAM8A1"	1
"905"	"AEBP2"	"E"	"FAM91A1"	1
"906"	"AEBP2"	"E"	"FAR1"	1
"907"	"AEBP2"	"E"	"FAS"	1
"908"	"AEBP2"	"E"	"FASN"	1
"909"	"AEBP2"	"E"	"FBXL3"	1
"910"	"AEBP2"	"E"	"FBXO28"	1
"911"	"AEBP2"	"E"	"FBXO34"	1
"912"	"AEBP2"	"E"	"FGF7"	1
"913"	"AEBP2"	"E"	"FGFR1OP2"	1
"914"	"AEBP2"	"E"	"FMR1"	1
"915"	"AEBP2"	"E"	"FNDC3A"	1
"916"	"AEBP2"	"E"	"FOXP1"	1
"917"	"AEBP2"	"E"	"FRS2"	1
"918"	"AEBP2"	"E"	"FXR1"	1
"919"	"AEBP2"	"E"	"FYTTD1"	1
"920"	"AEBP2"	"E"	"FZD3"	1
"921"	"AEBP2"	"E"	"FZD6"	1
"922"	"AEBP2"	"E"	"G2E3"	1
"923"	"AEBP2"	"E"	"G6PC3"	1
"924"	"AEBP2"	"E"	"G6PD"	1
"925"	"AEBP2"	"E"	"GAB1"	1
"926"	"AEBP2"	"E"	"GABARAPL2"	1
"927"	"AEBP2"	"E"	"GABPA"	1
"928"	"AEBP2"	"E"	"GDAP2"	1
"929"	"AEBP2"	"E"	"GEM"	1
"930"	"AEBP2"	"E"	"GGPS1"	1
"931"	"AEBP2"	"E"	"GKAP1"	1
"932"	"AEBP2"	"E"	"GLS"	1
"933"	"AEBP2"	"E"	"GMFB"	1
"934"	"AEBP2"	"E"	"GMPS"	1
"935"	"AEBP2"	"E"	"GNA13"	1
"936"	"AEBP2"	"E"	"GNG12"	1
"937"	"AEBP2"	"E"	"GOLM2"	1
"938"	"AEBP2"	"E"	"GOLPH3"	1
"939"	"AEBP2"	"E"	"GPATCH2"	1
"940"	"AEBP2"	"E"	"GPBP1"	1
"941"	"AEBP2"	"E"	"GPD1"	1
"942"	"AEBP2"	"E"	"GPT"	1
"943"	"AEBP2"	"E"	"GPX1"	1
"944"	"AEBP2"	"E"	"GRINA"	1
"945"	"AEBP2"	"E"	"GTF2F2"	1
"946"	"AEBP2"	"E"	"GUCY1B1"	1
"947"	"AEBP2"	"E"	"GULP1"	1
"948"	"AEBP2"	"E"	"H3-3A"	1
"949"	"AEBP2"	"E"	"HACE1"	1
"950"	"AEBP2"	"E"	"HDAC2"	1
"951"	"AEBP2"	"E"	"HDX"	1
"952"	"AEBP2"	"E"	"HECA"	1
"953"	"AEBP2"	"E"	"HES1"	1
"954"	"AEBP2"	"E"	"HMGB1"	1
"955"	"AEBP2"	"E"	"HMGN1"	1
"956"	"AEBP2"	"E"	"HNRNPA3"	1
"957"	"AEBP2"	"E"	"HNRNPC"	1
"958"	"AEBP2"	"E"	"HNRNPD"	1
"959"	"AEBP2"	"E"	"HNRNPH3"	1
"960"	"AEBP2"	"E"	"HNRNPLL"	1
"961"	"AEBP2"	"E"	"HNRNPR"	1
"962"	"AEBP2"	"E"	"HOOK3"	1
"963"	"AEBP2"	"E"	"HSPA4L"	1
"964"	"AEBP2"	"E"	"HUS1"	1
"965"	"AEBP2"	"E"	"ICE2"	1
"966"	"AEBP2"	"E"	"IDS"	1
"967"	"AEBP2"	"E"	"IFRD1"	1
"968"	"AEBP2"	"E"	"IMMP2L"	1
"969"	"AEBP2"	"E"	"INPP4B"	1
"970"	"AEBP2"	"E"	"INTS6"	1
"971"	"AEBP2"	"E"	"IRF2BP2"	1
"972"	"AEBP2"	"E"	"ITCH"	1
"973"	"AEBP2"	"E"	"ITGAV"	1
"974"	"AEBP2"	"E"	"ITM2B"	1
"975"	"AEBP2"	"E"	"ITPRID2"	1
"976"	"AEBP2"	"E"	"JAZF1"	1
"977"	"AEBP2"	"E"	"KAT6A"	1
"978"	"AEBP2"	"E"	"KAT7"	1
"979"	"AEBP2"	"E"	"KATNAL1"	1
"980"	"AEBP2"	"E"	"KBTBD2"	1
"981"	"AEBP2"	"E"	"KHDRBS1"	1
"982"	"AEBP2"	"E"	"KIAA1586"	1
"983"	"AEBP2"	"E"	"KIAA2026"	1
"984"	"AEBP2"	"E"	"KIF27"	1
"985"	"AEBP2"	"E"	"KIF5B"	1
"986"	"AEBP2"	"E"	"KLHL20"	1
"987"	"AEBP2"	"E"	"KLHL28"	1
"988"	"AEBP2"	"E"	"KMT2A"	1
"989"	"AEBP2"	"E"	"KMT2E"	1
"990"	"AEBP2"	"E"	"KPNA4"	1
"991"	"AEBP2"	"E"	"KPNA5"	1
"992"	"AEBP2"	"E"	"KTN1"	1
"993"	"AEBP2"	"E"	"LAMTOR1"	1
"994"	"AEBP2"	"E"	"LAMTOR3"	1
"995"	"AEBP2"	"E"	"LATS1"	1
"996"	"AEBP2"	"E"	"LCA5"	1
"997"	"AEBP2"	"E"	"LCORL"	1
"998"	"AEBP2"	"E"	"LEPR"	1
"999"	"AEBP2"	"E"	"LIX1L"	1
"1000"	"AEBP2"	"E"	"LMAN1"	1
"1001"	"AEBP2"	"E"	"LMBR1"	1
"1002"	"AEBP2"	"E"	"LMBRD1"	1
"1003"	"AEBP2"	"E"	"LRCH1"	1
"1004"	"AEBP2"	"E"	"LRCH2"	1
"1005"	"AEBP2"	"E"	"LRCH3"	1
"1006"	"AEBP2"	"E"	"LRP12"	1
"1007"	"AEBP2"	"E"	"LRRC70"	1
"1008"	"AEBP2"	"E"	"LSM14A"	1
"1009"	"AEBP2"	"E"	"MAGI3"	1
"1010"	"AEBP2"	"E"	"MAGOHB"	1
"1011"	"AEBP2"	"E"	"MALT1"	1
"1012"	"AEBP2"	"E"	"MAP3K7"	1
"1013"	"AEBP2"	"E"	"MAP4K5"	1
"1014"	"AEBP2"	"E"	"MAPK8"	1
"1015"	"AEBP2"	"E"	"MARCHF7"	1
"1016"	"AEBP2"	"E"	"MAT2B"	1
"1017"	"AEBP2"	"E"	"MATR3"	1
"1018"	"AEBP2"	"E"	"MAX"	1
"1019"	"AEBP2"	"E"	"MBD2"	1
"1020"	"AEBP2"	"E"	"MBD5"	1
"1021"	"AEBP2"	"E"	"MBNL1"	1
"1022"	"AEBP2"	"E"	"MBNL2"	1
"1023"	"AEBP2"	"E"	"MCPH1"	1
"1024"	"AEBP2"	"E"	"MCU"	1
"1025"	"AEBP2"	"E"	"MDFIC"	1
"1026"	"AEBP2"	"E"	"MEAF6"	1
"1027"	"AEBP2"	"E"	"MED13"	1
"1028"	"AEBP2"	"E"	"MED21"	1
"1029"	"AEBP2"	"E"	"MED6"	1
"1030"	"AEBP2"	"E"	"METTL15"	1
"1031"	"AEBP2"	"E"	"METTL9"	1
"1032"	"AEBP2"	"E"	"MEX3C"	1
"1033"	"AEBP2"	"E"	"MFSD14A"	1
"1034"	"AEBP2"	"E"	"MGAT1"	1
"1035"	"AEBP2"	"E"	"MIB1"	1
"1036"	"AEBP2"	"E"	"MICU3"	1
"1037"	"AEBP2"	"E"	"MIER1"	1
"1038"	"AEBP2"	"E"	"MIGA1"	1
"1039"	"AEBP2"	"E"	"MINDY2"	1
"1040"	"AEBP2"	"E"	"MINDY3"	1
"1041"	"AEBP2"	"E"	"MIPOL1"	1
"1042"	"AEBP2"	"E"	"MLLT3"	1
"1043"	"AEBP2"	"E"	"MNAT1"	1
"1044"	"AEBP2"	"E"	"MOB1B"	1
"1045"	"AEBP2"	"E"	"MORC3"	1
"1046"	"AEBP2"	"E"	"MOSPD1"	1
"1047"	"AEBP2"	"E"	"MRPL42"	1
"1048"	"AEBP2"	"E"	"MT-ATP8"	1
"1049"	"AEBP2"	"E"	"MT-ND5"	1
"1050"	"AEBP2"	"E"	"MT-ND6"	1
"1051"	"AEBP2"	"E"	"MTAP"	1
"1052"	"AEBP2"	"E"	"MTCO2P12"	1
"1053"	"AEBP2"	"E"	"MTF2"	1
"1054"	"AEBP2"	"E"	"MTMR2"	1
"1055"	"AEBP2"	"E"	"MTPN"	1
"1056"	"AEBP2"	"E"	"MYNN"	1
"1057"	"AEBP2"	"E"	"MYO3A"	1
"1058"	"AEBP2"	"E"	"MZT1"	1
"1059"	"AEBP2"	"E"	"NAA15"	1
"1060"	"AEBP2"	"E"	"NAA30"	1
"1061"	"AEBP2"	"E"	"NAA50"	1
"1062"	"AEBP2"	"E"	"NAB1"	1
"1063"	"AEBP2"	"E"	"NAF1"	1
"1064"	"AEBP2"	"E"	"NAPB"	1
"1065"	"AEBP2"	"E"	"NBEAL1"	1
"1066"	"AEBP2"	"E"	"NCK1"	1
"1067"	"AEBP2"	"E"	"NDE1"	1
"1068"	"AEBP2"	"E"	"NECAB1"	1
"1069"	"AEBP2"	"E"	"NECAP1"	1
"1070"	"AEBP2"	"E"	"NEDD1"	1
"1071"	"AEBP2"	"E"	"NEDD4"	1
"1072"	"AEBP2"	"E"	"NEK7"	1
"1073"	"AEBP2"	"E"	"NEXMIF"	1
"1074"	"AEBP2"	"E"	"NFE2L2"	1
"1075"	"AEBP2"	"E"	"NFYA"	1
"1076"	"AEBP2"	"E"	"NKRF"	1
"1077"	"AEBP2"	"E"	"NMD3"	1
"1078"	"AEBP2"	"E"	"NPTN"	1
"1079"	"AEBP2"	"E"	"NR1D2"	1
"1080"	"AEBP2"	"E"	"NR3C1"	1
"1081"	"AEBP2"	"E"	"NSD3"	1
"1082"	"AEBP2"	"E"	"NT5C3A"	1
"1083"	"AEBP2"	"E"	"NUCKS1"	1
"1084"	"AEBP2"	"E"	"NUDCD1"	1
"1085"	"AEBP2"	"E"	"NUDT22"	1
