Target_genes	Dbp|Average	DRX178619|Liver	DRX178621|Liver	DRX178627|Liver	DRX178629|Liver	STRING
Irak3	47.000000	0	0	0	188	0
Ipo9	47.000000	0	0	0	188	0
Ing4	47.000000	0	0	0	188	0
Impdh2	47.000000	0	0	0	188	0
Ifna13	47.000000	0	0	0	188	0
Golph3l	47.000000	0	0	0	188	0
Gm11564	47.000000	0	0	0	188	0
Gip	47.000000	0	0	0	188	0
Fam71e1	47.000000	0	0	0	188	0
Emilin3	47.000000	0	0	0	188	0
Emc10	47.000000	0	0	0	188	0
Dgka	47.000000	0	0	0	188	0
Crybg3	47.000000	188	0	0	0	0
Cpn2	47.000000	0	0	0	188	0
Comtd1	47.000000	0	0	0	188	0
Cebpzos	47.000000	0	0	0	188	0
Cacng7	47.000000	0	0	0	188	0
Bcl2l1	47.000000	0	0	0	188	0
Bace2	47.000000	0	0	0	188	0
Aplf	47.000000	0	0	0	188	0
Anxa2	47.000000	0	0	0	188	0
Akr1c12	47.000000	188	0	0	0	0
A430057M04Rik	47.000000	0	0	0	188	0
Selenos	46.750000	0	0	0	187	0
Ppil3	46.750000	0	0	0	187	0
Nif3l1	46.750000	0	0	0	187	0
Fam184a	46.750000	0	0	0	187	0
Acot1	46.750000	0	0	0	187	0
Zbed3	46.500000	0	0	0	186	0
Tpm3	46.500000	0	0	0	186	0
Scgb1c1	46.500000	0	0	0	186	0
Nabp2	46.500000	0	0	0	186	0
Cep83	46.500000	0	0	0	186	0
Ass1	46.500000	0	0	0	186	0
Arhgap23	46.500000	0	0	0	186	0
Zfp128	46.250000	0	0	0	185	0
Trmt5	46.250000	0	0	0	185	0
St3gal1	46.250000	185	0	0	0	0
Slc38a6	46.250000	0	0	0	185	0
Ralb	46.250000	0	0	0	185	0
Psmb10	46.250000	185	0	0	0	0
Lcat	46.250000	185	0	0	0	0
H3c3	46.250000	0	0	0	185	0
H2bc3	46.250000	0	0	0	185	0
Fam83e	46.250000	0	0	0	185	0
Cyp4a14	46.250000	185	0	0	0	0
Ctrl	46.250000	185	0	0	0	0
Cdhr5	46.250000	0	0	0	185	0
Bcl7a	46.250000	185	0	0	0	0
Arl6ip1	46.250000	0	0	0	185	0
Tnks	46.000000	0	0	0	184	0
Rgs16	46.000000	0	0	0	184	0
Poglut2	46.000000	0	0	0	184	0
Nradd	46.000000	0	0	0	184	0
Kdelr2	46.000000	0	0	0	184	0
H3f3a	46.000000	0	0	0	184	0
Gpr146	46.000000	0	0	0	184	0
Gm45871	46.000000	0	0	0	184	0
Gm45521	46.000000	0	0	0	184	0
Bivm	46.000000	0	0	0	184	0
Prom1	45.750000	183	0	0	0	0
Ppdpf	45.750000	0	0	0	183	0
Pitpnc1	45.750000	0	0	0	183	0
Olfr777	45.750000	183	0	0	0	0
Olfr776	45.750000	183	0	0	0	0
Gstt3	45.750000	0	0	0	183	0
Dicer1	45.750000	0	0	0	183	0
Usp42	45.500000	0	0	0	182	0
Ube2j2	45.500000	0	0	0	182	0
P4ha1	45.500000	0	0	0	182	0
Cd164	45.500000	0	0	0	182	0
Ubxn8	45.250000	0	0	0	181	0
Tmx4	45.250000	181	0	0	0	0
Sntb1	45.250000	0	0	0	181	0
Rpusd3	45.250000	0	0	0	181	0
Prl7b1	45.250000	181	0	0	0	0
Zfp280d	45.000000	0	0	0	180	0
Wdr76	45.000000	0	0	0	180	0
Tubgcp3	45.000000	0	0	0	180	0
Timm22	45.000000	0	0	0	180	0
Tex2	45.000000	0	0	0	180	0
Tcf7l2	45.000000	0	0	0	180	0
Smc5	45.000000	0	0	0	180	0
Simc1	45.000000	180	0	0	0	0
Rpl26	45.000000	0	0	0	180	0
Rem2	45.000000	0	0	0	180	0
Rapgef3	45.000000	0	0	0	180	0
Rae1	45.000000	0	0	0	180	0
Pdgfrb	45.000000	0	0	0	180	0
Orai3	45.000000	0	0	0	180	0
Nufip1	45.000000	0	0	0	180	0
Nudt1	45.000000	0	0	0	180	0
Nsfl1c	45.000000	0	0	0	180	0
Mrm2	45.000000	0	0	0	180	0
Mfap1a	45.000000	0	0	0	180	0
Lpl	45.000000	0	0	0	180	0
Kdm8	45.000000	0	0	0	180	0
Kcns3	45.000000	0	0	0	180	0
Kcnn2	45.000000	0	0	0	180	0
Herc6	45.000000	0	0	0	180	0
Hacd1	45.000000	0	0	0	180	0
Gpr153	45.000000	0	0	0	180	0
Gpalpp1	45.000000	0	0	0	180	0
Gm21885	45.000000	0	0	0	180	0
Fra10ac1	45.000000	0	0	0	180	0
Flg2	45.000000	0	0	0	180	0
Elp6	45.000000	0	0	0	180	0
Efnb1	45.000000	0	0	0	180	0
Edil3	45.000000	0	0	0	180	0
Ddx18	45.000000	0	0	0	180	0
Cyfip2	45.000000	0	0	0	180	0
Chrac1	45.000000	0	0	0	180	0
Ccnf	45.000000	0	0	0	180	0
Ccdc89	45.000000	0	0	0	180	0
Apol11b	45.000000	0	0	0	180	0
Adam12	45.000000	0	0	0	180	0
Abracl	45.000000	0	0	0	180	0
Zfp62	44.750000	0	0	0	179	0
Zfhx2	44.750000	0	0	0	179	0
Tysnd1	44.750000	0	0	0	179	0
Thtpa	44.750000	0	0	0	179	0
Sbno2	44.750000	0	0	0	179	0
Prl2c5	44.750000	0	0	0	179	0
Mvb12a	44.750000	0	0	0	179	0
Hdac4	44.750000	0	0	0	179	0
Ginm1	44.750000	0	0	0	179	0
Pnrc2	44.500000	0	0	0	178	0
Olfr1443	44.500000	178	0	0	0	0
Micu2	44.500000	0	0	0	178	0
Fut1	44.500000	0	0	0	178	0
Cfap97	44.500000	0	0	0	178	0
Ccn6	44.500000	0	0	0	178	0
Cbx8	44.500000	0	0	0	178	0
Aass	44.500000	178	0	0	0	0
Twistnb	44.250000	0	0	0	177	0
Snrnp25	44.250000	0	0	0	177	0
Myd88	44.250000	0	0	0	177	0
Mogat2	44.250000	91	0	0	86	0
Il9r	44.250000	0	0	0	177	0
Htatip2	44.250000	0	0	0	177	0
Ephx1	44.250000	0	0	0	177	0
Elovl1	44.250000	0	0	0	177	0
Dvl3	44.250000	0	0	0	177	0
Acaa1a	44.250000	0	0	0	177	0
Tuft1	44.000000	0	0	0	176	0
Tspyl4	44.000000	0	0	0	176	0
Tgoln2	44.000000	0	0	0	176	0
Tgoln1	44.000000	0	0	0	176	0
Tbc1d8	44.000000	176	0	0	0	0
Rab5if	44.000000	0	0	0	176	0
Por	44.000000	0	0	0	176	0
Pmepa1	44.000000	0	0	0	176	0
Mlec	44.000000	0	0	0	176	0
Gata4	44.000000	0	0	0	176	0
Fdxacb1	44.000000	0	0	0	176	0
1110032A03Rik	44.000000	0	0	0	176	0
Zfhx4	43.750000	0	0	0	175	0
Toporsl	43.750000	175	0	0	0	0
Pgrmc1	43.750000	0	0	0	175	0
Pdzd8	43.750000	175	0	0	0	0
Pcnx3	43.750000	0	0	0	175	0
Olfr788	43.750000	175	0	0	0	0
Map3k11	43.750000	0	0	0	175	0
Ints12	43.750000	0	0	0	175	0
Gstcd	43.750000	0	0	0	175	0
Gpr107	43.750000	175	0	0	0	0
Cdadc1	43.750000	175	0	0	0	0
Olfr510	43.500000	174	0	0	0	0
Neil2	43.500000	0	0	0	174	0
Mrap	43.500000	0	0	0	174	0
Dock5	43.500000	174	0	0	0	0
Clasp2	43.500000	0	0	0	174	0
Ccnl1	43.500000	0	0	0	174	0
C8b	43.500000	0	0	0	174	0
Zfp33b	43.250000	173	0	0	0	0
Uqcrc1	43.250000	0	0	0	173	0
Ttll4	43.250000	0	0	0	173	0
Setd4	43.250000	0	0	0	173	0
Scand1	43.250000	173	0	0	0	0
Rps27l	43.250000	173	0	0	0	0
Epb41l4b	43.250000	0	0	0	173	0
Cnbd2	43.250000	173	0	0	0	0
Cbr1	43.250000	0	0	0	173	0
Zfp830	43.000000	0	0	0	172	0
Zfp398	43.000000	0	0	0	172	0
Zfp369	43.000000	0	0	0	172	0
Vps54	43.000000	0	0	0	172	0
Tmprss11e	43.000000	0	0	0	172	0
Sulf1	43.000000	0	0	0	172	0
Stc1	43.000000	0	0	0	172	0
Scara5	43.000000	0	0	0	172	0
Samd1	43.000000	0	0	0	172	0
Sac3d1	43.000000	0	0	0	172	0
Rundc3b	43.000000	0	0	0	172	0
Rps12	43.000000	0	0	0	172	0
Pkhd1	43.000000	0	0	0	172	0
Phf21a	43.000000	0	0	0	172	0
Pelo	43.000000	0	0	0	172	0
Olfr1287	43.000000	0	0	0	172	0
Necab1	43.000000	0	0	0	172	0
Mynn	43.000000	172	0	0	0	0
Mtx3	43.000000	0	0	0	172	0
Maoa	43.000000	0	0	0	172	0
Lsr	43.000000	0	0	0	172	0
Lrrc24	43.000000	0	0	0	172	0
Lnx1	43.000000	0	0	0	172	0
Kcnj13	43.000000	0	0	0	172	0
Il16	43.000000	0	0	0	172	0
Ifi205	43.000000	0	0	0	172	0
H2-L	43.000000	0	0	0	172	0
H2-D1	43.000000	0	0	0	172	0
Gm826	43.000000	0	0	0	172	0
Galnt10	43.000000	0	0	0	172	0
Fzr1	43.000000	0	0	0	172	0
Fnbp1l	43.000000	0	0	0	172	0
Fam219b	43.000000	0	0	0	172	0
Fam187b	43.000000	0	0	0	172	0
Eprs	43.000000	0	0	0	172	0
Emd	43.000000	0	0	0	172	0
Eda2r	43.000000	0	0	0	172	0
Dusp23	43.000000	0	0	0	172	0
Dhrs7b	43.000000	0	0	0	172	0
Cct6b	43.000000	0	0	0	172	0
Cby3	43.000000	0	0	0	172	0
Atat1	43.000000	0	0	0	172	0
Asns	43.000000	0	0	0	172	0
Akap1	43.000000	0	0	0	172	0
Actrt3	43.000000	172	0	0	0	0
1700067K01Rik	43.000000	0	0	0	172	0
Ubald1	42.750000	0	0	0	171	0
Szt2	42.750000	0	0	0	171	0
Shq1	42.750000	0	0	0	171	0
Rab20	42.750000	0	0	0	171	0
Ndufb1	42.750000	0	0	0	171	0
Med8	42.750000	0	0	0	171	0
Csde1	42.750000	0	0	0	171	0
Cpsf2	42.750000	0	0	0	171	0
Zdhhc6	42.500000	170	0	0	0	0
Vti1a	42.500000	170	0	0	0	0
Ube2q1	42.500000	0	0	0	170	0
Tent2	42.500000	0	0	0	170	0
Tecr	42.500000	0	0	0	170	0
Stx6	42.500000	0	0	0	170	0
Samd8	42.500000	0	0	0	170	0
Pabpc1	42.500000	0	0	0	170	0
Esrp2	42.500000	0	0	0	170	0
Dusp13	42.500000	0	0	0	170	0
Cdk19	42.500000	0	0	0	170	0
Cdc14b	42.500000	0	0	0	170	0
Azin2	42.500000	0	0	0	170	0
Mansc4	42.250000	0	0	0	169	0
Klhl42	42.250000	0	0	0	169	0
Gdpgp1	42.250000	0	0	0	169	0
Gcat	42.250000	0	0	0	169	0
Cpd	42.250000	0	0	0	169	0
Ciz1	42.250000	0	0	0	169	0
Cib1	42.250000	0	0	0	169	0
Arf1	42.250000	0	169	0	0	0
Plscr2	42.000000	0	0	0	168	0
Plscr1	42.000000	0	0	0	168	0
Orai1	42.000000	0	0	0	168	0
2300009A05Rik	42.000000	0	0	0	168	0
Vpreb1	41.750000	0	0	0	167	0
Unkl	41.750000	0	0	0	167	0
Top3b	41.750000	0	0	0	167	0
Styxl1	41.750000	0	0	0	167	0
Pskh1	41.750000	0	0	0	167	0
Polg	41.750000	0	0	0	167	0
Pisd	41.750000	0	0	0	167	0
Pacs2	41.750000	0	0	0	167	0
Mup6	41.750000	0	0	0	167	0
Mrpl22	41.750000	0	0	0	167	0
Mdh2	41.750000	0	0	0	167	0
Hbp1	41.750000	0	0	0	167	0
Gemin5	41.750000	0	0	0	167	0
Zfp277	41.500000	0	0	0	166	0
Zdhhc14	41.500000	0	0	0	166	0
Spata25	41.500000	0	0	0	166	0
Slc37a4	41.500000	0	0	0	166	0
Ripor2	41.500000	166	0	0	0	0
Pdcd5	41.500000	166	0	0	0	0
Olfr345	41.500000	166	0	0	0	0
Nfia	41.500000	0	0	0	166	0
Neurl2	41.500000	0	0	0	166	0
H4c1	41.500000	0	0	0	166	0
H3c1	41.500000	0	0	0	166	0
H1f1	41.500000	0	0	0	166	0
Gm11437	41.500000	0	0	0	166	0
Fam24b	41.500000	166	0	0	0	0
Dock4	41.500000	0	0	0	166	0
Dipk1a	41.500000	166	0	0	0	0
Cyp4f15	41.500000	0	0	0	166	0
Cuzd1	41.500000	166	0	0	0	0
Ctsa	41.500000	0	0	0	166	0
BC048507	41.500000	166	0	0	0	0
Arhgap22	41.500000	166	0	0	0	0
Acer3	41.500000	166	0	0	0	0
Uggt1	41.250000	0	0	0	165	0
Tmem41b	41.250000	0	0	0	165	0
Tirap	41.250000	0	0	0	165	0
Tesk1	41.250000	0	0	0	165	0
Sub1	41.250000	0	0	0	165	0
Slit3	41.250000	0	0	0	165	0
Slc26a10	41.250000	0	0	0	165	0
Skp1	41.250000	0	0	0	165	0
Rnaseh2b	41.250000	0	0	0	165	0
Qars	41.250000	0	0	0	165	0
Ppip5k1	41.250000	0	0	0	165	0
Polm	41.250000	0	0	0	165	0
Pip4k2b	41.250000	0	0	0	165	0
Pcgf1	41.250000	0	0	0	165	0
Olfr1135	41.250000	0	0	0	165	0
Nos2	41.250000	0	0	0	165	0
Mmgt2	41.250000	0	0	0	165	0
Mks1	41.250000	0	0	0	165	0
Lrrc75a	41.250000	0	0	0	165	0
Lrrc20	41.250000	0	0	0	165	0
Kifbp	41.250000	0	0	0	165	0
Itga2	41.250000	0	0	0	165	0
Iqcm	41.250000	0	0	0	165	0
Ifne	41.250000	165	0	0	0	0
Gnb1	41.250000	0	0	0	165	0
Fam172a	41.250000	0	0	0	165	0
Cog6	41.250000	0	0	0	165	0
Ckmt1	41.250000	0	0	0	165	0
Ccdc177	41.250000	0	0	0	165	0
Capns1	41.250000	0	0	0	165	0
Birc3	41.250000	0	0	0	165	0
Arhgef25	41.250000	0	0	0	165	0
Ankrd50	41.250000	0	0	0	165	0
Acyp2	41.250000	0	0	0	165	0
Acot7	41.250000	0	0	0	165	0
Zfp959	41.000000	0	0	0	164	0
Zfp668	41.000000	0	0	0	164	0
Zfp646	41.000000	0	0	0	164	0
Zfp131	41.000000	0	0	0	164	0
Sympk	41.000000	0	0	0	164	0
Olfr672	41.000000	0	0	0	164	0
Kdm1b	41.000000	0	0	0	164	0
Ilrun	41.000000	0	0	0	164	0
Hsp90ab1	41.000000	0	0	0	164	0
Grpel2	41.000000	164	0	0	0	0
Gcsh	41.000000	0	0	0	164	0
Foxa3	41.000000	0	0	0	164	0
Faf1	41.000000	164	0	0	0	0
Ddx50	41.000000	0	0	0	164	0
Cpox	41.000000	0	0	0	164	0
Carmil2	41.000000	0	0	0	164	0
Capn10	41.000000	0	0	0	164	0
Anxa7	41.000000	0	0	0	164	0
Zfand2a	40.750000	0	0	0	163	0
Scp2	40.750000	0	0	0	163	0
Samsn1	40.750000	0	0	0	163	0
Nos1ap	40.750000	0	0	0	163	0
Gm9733	40.750000	163	0	0	0	0
Dr1	40.750000	0	0	0	163	0
Cxcl11	40.750000	0	0	0	163	0
Podn	40.500000	162	0	0	0	0
Pdlim7	40.500000	0	0	0	162	0
Ncald	40.500000	0	0	0	162	0
Kcnj15	40.500000	0	75	87	0	0
Gmnn	40.500000	0	0	0	162	0
E2f2	40.500000	0	0	0	162	0
Agfg2	40.500000	0	0	0	162	0
Trim25	40.250000	0	0	0	161	0
Sf3a3	40.250000	0	0	0	161	0
Sap18b	40.250000	0	0	0	161	0
Sap18	40.250000	0	0	0	161	0
Mettl17	40.250000	0	0	0	161	0
Fem1al	40.250000	0	0	0	161	0
Alg6	40.250000	0	0	0	161	0
Toe1	40.000000	0	0	0	160	0
Mutyh	40.000000	0	0	0	160	0
Slc16a6	39.750000	0	0	0	159	0
Myo7a	39.750000	0	0	0	159	0
Mup10	39.750000	0	0	0	159	0
Fam110a	39.750000	0	0	0	159	0
Dennd1b	39.750000	0	0	0	159	0
Snrpd3	39.500000	158	0	0	0	0
Slfn14	39.500000	0	0	0	158	0
Slc4a3	39.500000	0	0	0	158	0
Prr3	39.500000	0	0	0	158	0
Ppp2r2d	39.500000	158	0	0	0	0
Pank4	39.500000	0	0	0	158	0
Mapk1ip1	39.500000	158	0	0	0	0
Kif2c	39.500000	0	0	0	158	0
Hes5	39.500000	0	0	0	158	0
H1f2	39.500000	0	0	0	158	0
Gucd1	39.500000	158	0	0	0	0
Gnl1	39.500000	0	0	0	158	0
Cyp3a57	39.500000	0	0	0	158	0
Cidec	39.500000	0	0	0	158	0
Atxn2l	39.500000	0	0	0	158	0
Aasdh	39.500000	0	0	0	158	0
Zfp456	39.250000	0	0	0	157	0
Zfp219	39.250000	0	0	0	157	0
Zfp212	39.250000	0	0	0	157	0
Zcwpw1	39.250000	0	0	0	157	0
Tnfsf8	39.250000	0	0	0	157	0
Tmem80	39.250000	0	0	0	157	0
Tmem253	39.250000	0	0	0	157	0
Tmem208	39.250000	0	0	0	157	0
Tmem184c	39.250000	0	0	0	157	0
Tmc1	39.250000	0	0	0	157	0
Tagln3	39.250000	0	0	0	157	0
Stat5a	39.250000	0	0	0	157	0
Stat1	39.250000	0	0	0	157	0
Slc7a1	39.250000	0	0	0	157	0
Slc35a1	39.250000	0	0	0	157	0
Slc26a6	39.250000	0	0	0	157	0
Slc23a1	39.250000	157	0	0	0	0
Schip1	39.250000	157	0	0	0	0
Rdh5	39.250000	0	0	0	157	0
Ppp1r16b	39.250000	157	0	0	0	0
Pax6	39.250000	0	0	0	157	0
Olfr1459	39.250000	157	0	0	0	0
Ntn1	39.250000	0	0	0	157	0
Nrsn1	39.250000	157	0	0	0	0
Nlrp6	39.250000	0	0	0	157	0
Neu3	39.250000	0	0	0	157	0
Lrrc29	39.250000	0	0	0	157	0
Lca5l	39.250000	0	0	0	157	0
Iqcb1	39.250000	0	0	0	157	0
Gm21680	39.250000	0	0	0	157	0
Foxo6	39.250000	0	0	0	157	0
Fndc3a	39.250000	0	0	0	157	0
Eaf2	39.250000	0	0	0	157	0
Dnph1	39.250000	0	0	0	157	0
Dnajc21	39.250000	157	0	0	0	0
Deaf1	39.250000	0	0	0	157	0
Cyp4a30b	39.250000	157	0	0	0	0
Car9	39.250000	0	0	0	157	0
Bms1	39.250000	0	0	0	157	0
Bloc1s1	39.250000	0	0	0	157	0
Bicral	39.250000	0	0	0	157	0
Bcl2l15	39.250000	0	0	0	157	0
Arhgef39	39.250000	0	0	0	157	0
Appl1	39.250000	0	0	0	157	0
Acad9	39.250000	0	0	0	157	0
Abcb1b	39.250000	0	0	0	157	0
2510002D24Rik	39.250000	0	0	0	157	0
Rmnd5a	39.000000	0	0	0	156	0
Rad18	39.000000	0	0	0	156	0
R3hdm1	39.000000	0	0	0	156	0
Mcm5	39.000000	0	0	0	156	0
Zrsr1	38.750000	0	0	0	155	0
Yes1	38.750000	0	0	0	155	0
Vmn2r79	38.750000	155	0	0	0	0
Trhde	38.750000	155	0	0	0	0
Rcn2	38.750000	0	0	0	155	0
Cox8b	38.750000	0	0	0	155	0
Chid1	38.750000	155	0	0	0	0
Acss3	38.750000	155	0	0	0	0
Tpp2	38.500000	0	0	0	154	0
Socs3	38.500000	0	0	0	154	0
Parva	38.500000	0	0	0	154	0
Naaa	38.500000	0	0	0	154	0
Cnpy2	38.500000	0	0	0	154	0
Sec14l2	38.250000	0	0	0	153	0
Kri1	38.250000	0	0	0	153	0
H3c4	38.250000	153	0	0	0	0
H2bc8	38.250000	153	0	0	0	0
H2bc7	38.250000	153	0	0	0	0
H2ac8	38.250000	153	0	0	0	0
H2ac7	38.250000	153	0	0	0	0
Dhx37	38.250000	0	0	0	153	0
Crip2	38.250000	0	0	0	153	0
Cdkn2d	38.250000	0	0	0	153	0
Caml	38.250000	0	0	0	153	0
Bri3bp	38.250000	0	0	0	153	0
Tgds	38.000000	0	0	0	152	0
Snap47	38.000000	0	0	0	152	0
Proser1	38.000000	152	0	0	0	0
Pnpla6	38.000000	0	0	0	152	0
Nhlrc3	38.000000	152	0	0	0	0
Jmjd4	38.000000	0	0	0	152	0
H13	38.000000	0	0	0	152	0
Gpr180	38.000000	0	0	0	152	0
Fam135a	38.000000	0	0	0	152	0
Cdk12	38.000000	152	0	0	0	0
Ccdc138	38.000000	0	0	0	152	0
Smad1	37.750000	0	0	0	151	0
Ndrg2	37.750000	0	0	0	151	0
Ints6	37.750000	151	0	0	0	0
Vim	37.500000	0	0	0	150	0
Tnfrsf14	37.500000	0	0	0	150	0
Srsf7	37.500000	0	0	0	150	0
Slc25a34	37.500000	0	0	0	150	0
Psd3	37.500000	0	0	0	150	0
Plk5	37.500000	0	0	0	150	0
Gosr2	37.500000	0	0	0	150	0
Dipk2a	37.500000	0	0	0	150	0
Abca9	37.500000	150	0	0	0	0
Zranb3	37.250000	0	0	0	149	0
Zfp865	37.250000	0	0	0	149	0
Zc3h14	37.250000	0	0	0	149	0
Vps13b	37.250000	0	0	0	149	0
Ubxn4	37.250000	0	0	0	149	0
Trip10	37.250000	0	0	0	149	0
Tpcn2	37.250000	0	0	0	149	0
Tmod3	37.250000	0	0	0	149	0
Tmem143	37.250000	0	0	0	149	0
Tm2d2	37.250000	0	0	0	149	0
Syngr4	37.250000	0	0	0	149	0
Smad5	37.250000	0	0	0	149	0
Siah3	37.250000	0	0	0	149	0
Serac1	37.250000	0	0	0	149	0
Sema4c	37.250000	0	0	0	149	0
Samd4b	37.250000	0	0	0	149	0
Rrm2b	37.250000	0	0	0	149	0
Rps6ka3	37.250000	0	0	0	149	0
Rpl38	37.250000	0	0	0	149	0
Rnf148	37.250000	0	0	0	149	0
Rnase2a	37.250000	0	0	0	149	0
Rbsn	37.250000	0	0	0	149	0
Prdm15	37.250000	0	0	0	149	0
Ppp6c	37.250000	0	0	0	149	0
Olfr866	37.250000	149	0	0	0	0
Olfr1445	37.250000	0	0	0	149	0
Neil3	37.250000	0	0	0	149	0
Mrpl17	37.250000	0	0	0	149	0
Lrwd1	37.250000	0	0	0	149	0
Lmo3	37.250000	0	0	0	149	0
Lilra5	37.250000	0	0	0	149	0
Knstrn	37.250000	0	0	0	149	0
Kif11	37.250000	0	0	0	149	0
Incenp	37.250000	0	0	0	149	0
Gtf2h5	37.250000	0	0	0	149	0
Gpr108	37.250000	0	0	0	149	0
Gmfg	37.250000	0	0	0	149	0
Fgr	37.250000	0	0	0	149	0
Fcho2	37.250000	0	0	0	149	0
Ddx11	37.250000	0	0	0	149	0
Ccnc	37.250000	0	0	0	149	0
Braf	37.250000	0	0	0	149	0
Atp6v1c1	37.250000	0	0	0	149	0
Arl6ip5	37.250000	0	0	0	149	0
Ankrd37	37.250000	0	0	0	149	0
Alkbh4	37.250000	0	0	0	149	0
Akr1c21	37.250000	0	0	0	149	0
Adam9	37.250000	0	0	0	149	0
2010315B03Rik	37.250000	0	0	0	149	0
Zfp383	37.000000	0	0	0	148	0
Zfp27	37.000000	0	0	0	148	0
Zfp148	37.000000	0	0	0	148	0
Tslp	37.000000	148	0	0	0	0
Tbc1d16	37.000000	148	0	0	0	0
Tas2r143	37.000000	148	0	0	0	0
Rrm1	37.000000	148	0	0	0	0
Pbrm1	37.000000	148	0	0	0	0
Olfr972	37.000000	148	0	0	0	0
Ncl	37.000000	0	0	0	148	0
Fdx1	37.000000	0	0	0	148	0
Cldn34b2	37.000000	148	0	0	0	0
Ccdc40	37.000000	148	0	0	0	0
5031410I06Rik	37.000000	0	0	0	148	0
Sun1	36.750000	0	0	0	147	0
Siah2	36.750000	0	0	0	147	0
Ppa1	36.750000	0	0	0	147	0
Olfr608	36.750000	0	0	0	147	0
H2-T23	36.750000	0	0	0	147	0
Frat1	36.750000	147	0	0	0	0
Arhgap39	36.750000	0	0	0	147	0
Wnk4	36.500000	0	0	0	146	0
Tmem161b	36.500000	146	0	0	0	0
Plxdc1	36.500000	0	0	0	146	0
Pggt1b	36.500000	0	146	0	0	0
Memo1	36.500000	146	0	0	0	0
Kras	36.500000	0	0	0	146	0
Ddit4	36.500000	0	0	0	146	0
Dcaf1	36.500000	0	0	0	146	0
Car8	36.500000	0	0	0	146	0
Tuba1c	36.250000	145	0	0	0	0
Tmem123	36.250000	145	0	0	0	0
Synj2bp	36.250000	0	0	0	145	0
Rbm4	36.250000	0	0	0	145	0
Pold1	36.250000	0	0	0	145	0
Pds5a	36.250000	0	0	0	145	0
Nr1h2	36.250000	0	0	0	145	0
Ndufaf3	36.250000	0	0	0	145	0
Mup13	36.250000	0	0	0	145	0
Gm20498	36.250000	0	0	0	145	0
Dalrd3	36.250000	0	0	0	145	0
Crybg1	36.250000	0	0	0	145	0
Arl15	36.250000	145	0	0	0	0
Slc30a7	36.000000	144	0	0	0	0
Slc11a1	36.000000	144	0	0	0	0
Rfx7	36.000000	0	0	0	144	0
Pdcd6ip	36.000000	0	0	0	144	0
Extl2	36.000000	144	0	0	0	0
Tmem95	35.750000	0	0	0	143	0
Rnf216	35.750000	0	0	0	143	0
Resf1	35.750000	0	0	0	143	0
Pitpnb	35.750000	0	0	0	143	0
Mosmo	35.750000	0	0	0	143	0
Kctd11	35.750000	0	0	0	143	0
Eloc	35.750000	0	0	0	143	0
C4bp	35.750000	143	0	0	0	0
Arhgap29	35.750000	0	0	0	143	0
Zfp784	35.500000	0	0	0	142	0
Vldlr	35.500000	0	0	0	142	0
Vgf	35.500000	0	0	0	142	0
Ulk1	35.500000	0	0	0	142	0
Tspyl2	35.500000	0	0	0	142	0
Thumpd1	35.500000	0	0	0	142	0
Teddm1a	35.500000	0	0	0	142	0
Stn1	35.500000	0	0	0	142	0
Sh2d1b2	35.500000	0	0	0	142	0
Rdh11	35.500000	0	0	0	142	0
Rad50	35.500000	0	0	0	142	0
Psme3	35.500000	0	0	0	142	0
Prl3c1	35.500000	0	0	0	142	0
Polr3b	35.500000	0	0	0	142	0
Plekha7	35.500000	0	0	0	142	0
Pdik1l	35.500000	0	0	0	142	0
Olfr725	35.500000	0	0	0	142	0
Olfr374	35.500000	0	0	0	142	0
Olfr373	35.500000	0	0	0	142	0
Nxnl2	35.500000	0	0	0	142	0
Npat	35.500000	0	0	0	142	0
Mlh3	35.500000	0	0	0	142	0
Mapkap1	35.500000	0	0	0	142	0
Lrrc36	35.500000	0	0	0	142	0
Klf6	35.500000	0	0	0	142	0
Igsf5	35.500000	0	0	0	142	0
Fbxo22	35.500000	0	0	0	142	0
Enc1	35.500000	0	0	0	142	0
Eef1akmt4-ece2	35.500000	0	0	0	142	0
Eef1akmt4	35.500000	0	0	0	142	0
Dnajc11	35.500000	0	0	0	142	0
Dgkb	35.500000	0	0	0	142	0
Cox6c	35.500000	0	0	0	142	0
Cldnd2	35.500000	0	0	0	142	0
Cdh9	35.500000	142	0	0	0	0
Cd2bp2	35.500000	0	0	0	142	0
Ccnh	35.500000	0	0	0	142	0
Ccdc91	35.500000	0	0	0	142	0
Ccdc17	35.500000	0	0	0	142	0
Atm	35.500000	0	0	0	142	0
Arhgap24	35.500000	0	0	0	142	0
Alg3	35.500000	0	0	0	142	0
Aldh1l2	35.500000	0	0	0	142	0
Abcb4	35.500000	0	0	0	142	0
Ube2h	35.250000	141	0	0	0	0
Tnrc6c	35.250000	141	0	0	0	0
Sftpb	35.250000	0	0	0	141	0
Secisbp2	35.250000	0	0	0	141	0
Nipal1	35.250000	0	0	0	141	0
Ints5	35.250000	0	0	0	141	0
Iffo2	35.250000	0	0	0	141	0
Hp	35.250000	141	0	0	0	0
Ganab	35.250000	0	0	0	141	0
Bin3	35.250000	0	0	141	0	0
Akr1c20	35.250000	0	0	0	141	0
Zmat2	35.000000	140	0	0	0	0
Zfp429	35.000000	140	0	0	0	0
Vmn1r224	35.000000	140	0	0	0	0
Topbp1	35.000000	140	0	0	0	0
Tbce	35.000000	140	0	0	0	0
Spryd4	35.000000	0	0	0	140	0
